Date,Actual_Close,Pred_LSTM,Pred_XGBoost,Pred_Hybrid,Error_LSTM,Error_XGBoost,Error_Hybrid
2023-10-04,4067.2939453125,3874.1738,4127.38,4125.2085,193.1201171875,-60.0859375,-57.91455078125
2023-10-05,4067.2939453125,3871.9175,4133.818,4115.592,195.37646484375,-66.52392578125,-48.2978515625
2023-10-06,4027.996337890625,3863.6565,4119.475,4115.0156,164.33984375,-91.478759765625,-87.019287109375
2023-10-09,4067.2939453125,3854.6084,4123.2153,4117.473,212.685546875,-55.92138671875,-50.17919921875
2023-10-10,4126.24072265625,3841.7979,4123.295,4115.2686,284.44287109375,2.94580078125,10.97216796875
2023-10-11,4165.5380859375,3832.84,4133.3506,4115.1924,332.697998046875,32.1875,50.345703125
2023-10-12,4145.88916015625,3833.7024,4138.3164,4144.033,312.186767578125,7.57275390625,1.85595703125
2023-10-13,4126.24072265625,3846.6392,4136.2383,4132.6855,279.6015625,-9.99755859375,-6.44482421875
2023-10-16,4047.645263671875,3859.0386,4137.862,4134.123,188.606689453125,-90.216552734375,-86.477783203125
2023-10-17,4047.645263671875,3869.3188,4133.677,4120.3096,178.326416015625,-86.031494140625,-72.664306640625
2023-10-18,3929.7529296875,3866.429,4126.542,4118.7104,63.323974609375,-196.7890625,-188.95751953125
2023-10-19,3969.050537109375,3856.9922,4088.3945,4081.0293,112.058349609375,-119.343994140625,-111.978759765625
2023-10-20,3929.7529296875,3833.6467,4093.233,4087.622,96.106201171875,-163.47998046875,-157.869140625
2023-10-23,4008.347412109375,3811.2532,4090.8857,4077.842,197.09423828125,-82.538330078125,-69.49462890625
2023-10-24,4067.2939453125,3790.0486,4122.4404,4103.109,277.245361328125,-55.146484375,-35.81494140625
2023-10-25,3866.876953125,3780.164,4128.0234,4112.9434,86.712890625,-261.146484375,-246.06640625
2023-10-26,3929.7529296875,3785.6174,4076.3958,4053.8542,144.135498046875,-146.642822265625,-124.101318359375
2023-10-27,3929.7529296875,3777.1443,4101.222,4091.7256,152.608642578125,-171.46923828125,-161.97265625
2023-10-30,3898.314453125,3772.3994,4107.83,4091.9253,125.9150390625,-209.515625,-193.61083984375
2023-10-31,3796.14111328125,3771.2053,4090.1733,4075.959,24.935791015625,-294.0322265625,-279.81787109375
2023-11-01,3929.7529296875,3768.9126,3948.4834,3991.6768,160.84033203125,-18.73046875,-61.923828125
2023-11-02,4008.347412109375,3754.5425,4033.7961,4049.2083,253.804931640625,-25.44873046875,-40.86083984375
2023-11-03,4086.9423828125,3751.6274,4038.5164,4038.645,335.31494140625,48.426025390625,48.29736328125
2023-11-06,4126.24072265625,3759.699,4006.7207,4017.4023,366.541748046875,119.52001953125,108.83837890625
2023-11-07,4106.591796875,3779.4373,4024.8416,4049.915,327.154541015625,81.750244140625,56.6767578125
2023-11-08,4086.9423828125,3805.5964,4052.7314,4086.333,281.345947265625,34.2109375,0.609375
2023-11-09,3988.698974609375,3828.5378,4068.814,4085.5789,160.1611328125,-80.114990234375,-96.8798828125
2023-11-10,3949.40185546875,3846.4287,4039.6616,4069.6506,102.97314453125,-90.259765625,-120.248779296875
2023-11-13,3988.698974609375,3847.348,4040.9204,4068.5923,141.35107421875,-52.221435546875,-79.893310546875
2023-11-14,4126.24072265625,3838.0535,4045.6758,4065.2605,288.187255859375,80.56494140625,60.980224609375
2023-11-15,4126.24072265625,3830.431,4078.2773,4088.7192,295.809814453125,47.96337890625,37.521484375
2023-11-16,4106.591796875,3836.4229,4069.855,4089.65,270.1689453125,36.73681640625,16.94189453125
2023-11-17,4126.24072265625,3846.6147,4066.7861,4096.8447,279.6259765625,59.45458984375,29.39599609375
2023-11-20,4086.9423828125,3855.582,4119.442,4130.2124,231.3603515625,-32.49951171875,-43.27001953125
2023-11-21,4145.88916015625,3864.491,4132.0674,4143.541,281.398193359375,13.82177734375,2.34814453125
2023-11-22,4204.83544921875,3869.8423,4130.935,4134.414,334.9931640625,73.900390625,70.42138671875
2023-11-23,4244.1337890625,3876.0503,4160.836,4172.677,368.08349609375,83.2978515625,71.45703125
2023-11-24,4204.83544921875,3891.4338,4250.871,4238.127,313.401611328125,-46.03564453125,-33.29150390625
2023-11-27,4204.83544921875,3913.1868,4208.34,4223.408,291.648681640625,-3.50439453125,-18.57275390625
2023-11-28,4165.5380859375,3930.7039,4223.2886,4237.1045,234.834228515625,-57.75048828125,-71.56640625
2023-11-29,4145.88916015625,3943.5537,4185.9727,4221.005,202.33544921875,-40.08349609375,-75.11572265625
2023-11-30,4204.83544921875,3950.5203,4160.2266,4203.4937,254.315185546875,44.60888671875,1.341796875
2023-12-01,4322.72802734375,3953.7332,4166.4395,4199.056,368.994873046875,156.28857421875,123.671875
2023-12-04,4283.43017578125,3956.8667,4363.348,4375.7236,326.5634765625,-79.91796875,-92.29345703125
2023-12-05,4263.78173828125,3972.3433,4328.6787,4325.9355,291.4384765625,-64.89697265625,-62.15380859375
2023-12-06,4303.07861328125,3984.382,4307.8174,4312.333,318.696533203125,-4.73876953125,-9.25439453125
2023-12-07,4224.484375,3993.9502,4306.668,4302.3667,230.5341796875,-82.18359375,-77.88232421875
2023-12-08,4165.5380859375,4003.0486,4279.644,4283.532,162.489501953125,-114.10595703125,-117.994140625
2023-12-11,4185.18701171875,4004.4924,4196.948,4232.5776,180.694580078125,-11.76123046875,-47.390625
2023-12-12,4165.5380859375,3997.4243,4231.001,4249.1367,168.11376953125,-65.462890625,-83.5986328125
2023-12-13,4362.025390625,3992.1184,4146.6553,4194.193,369.906982421875,215.3701171875,167.83251953125
2023-12-14,4362.025390625,3983.629,4350.162,4373.315,378.396484375,11.86328125,-11.28955078125
2023-12-15,4322.72802734375,3992.4917,4413.2876,4418.9277,330.236328125,-90.5595703125,-96.19970703125
2023-12-18,4362.025390625,4009.2095,4390.9707,4388.058,352.81591796875,-28.9453125,-26.03271484375
2023-12-19,4362.025390625,4023.8623,4387.869,4391.6304,338.1630859375,-25.84375,-29.60498046875
2023-12-20,4381.6748046875,4035.9429,4418.4707,4417.937,345.73193359375,-36.7958984375,-36.26220703125
2023-12-21,4460.27001953125,4049.6914,4414.431,4408.861,410.57861328125,45.8388671875,51.4091796875
2023-12-22,4420.97119140625,4060.2769,4420.617,4413.638,360.6943359375,0.35400390625,7.3330078125
2023-12-27,4499.5673828125,4075.319,4439.8965,4428.3154,424.248291015625,59.6708984375,71.251953125
2023-12-28,4499.5673828125,4086.5098,4439.1973,4425.4272,413.0576171875,60.3701171875,74.14013671875
2023-12-29,4526.6875,4100.6436,4439.2065,4426.5415,426.0439453125,87.48095703125,100.14599609375
2024-01-02,4466.86328125,4114.0103,4443.6562,4429.7095,352.85302734375,23.20703125,37.15380859375
2024-01-03,4546.62890625,4127.173,4416.64,4423.6987,419.4560546875,129.98876953125,122.93017578125
2024-01-04,4586.51123046875,4132.4375,4415.74,4416.657,454.07373046875,170.77099609375,169.85400390625
2024-01-05,4486.80419921875,4137.33,4415.9487,4414.438,349.47412109375,70.85546875,72.3662109375
2024-01-08,4546.62890625,4145.8716,4434.3115,4431.8555,400.75732421875,112.3173828125,114.7734375
2024-01-09,4546.62890625,4145.974,4441.8354,4431.491,400.65478515625,104.79345703125,115.1376953125
2024-01-10,4586.51123046875,4147.0493,4436.3574,4426.1646,439.4619140625,150.15380859375,160.3466796875
2024-01-11,4666.27685546875,4148.6533,4452.911,4441.0635,517.62353515625,213.36572265625,225.21337890625
2024-01-12,4646.33544921875,4156.079,4450.329,4430.437,490.25634765625,196.00634765625,215.8984375
2024-01-15,4646.33544921875,4169.637,4453.1387,4431.81,476.6982421875,193.19677734375,214.525390625
2024-01-16,4606.453125,4182.425,4453.9624,4437.761,424.0283203125,152.49072265625,168.69189453125
2024-01-17,4586.51123046875,4192.7944,4451.0703,4433.504,393.716796875,135.44091796875,153.00732421875
