Date,Actual_Close,Pred_LSTM,Pred_XGBoost,Pred_Hybrid,Error_LSTM,Error_XGBoost,Error_Hybrid
2023-10-04,4067.2939453125,3819.9077,4124.953,4117.544,247.38623046875,-57.6591796875,-50.25
2023-10-05,4067.2939453125,3816.0632,4048.0398,4067.8872,251.230712890625,19.254150390625,-0.59326171875
2023-10-06,4027.996337890625,3809.0193,4052.584,4068.464,218.97705078125,-24.587646484375,-40.4677734375
2023-10-09,4067.2939453125,3801.9846,4058.4573,4077.0857,265.309326171875,8.836669921875,-9.791748046875
2023-10-10,4126.24072265625,3791.5823,4051.3198,4077.8428,334.658447265625,74.9208984375,48.39794921875
2023-10-11,4165.53857421875,3783.5105,4072.8845,4082.68,382.028076171875,92.654052734375,82.858642578125
2023-10-12,4145.8896484375,3781.3423,4143.602,4141.0796,364.54736328125,2.28759765625,4.81005859375
2023-10-13,4126.24072265625,3786.5059,4138.8403,4137.0117,339.73486328125,-12.599609375,-10.77099609375
2023-10-16,4047.6455078125,3793.796,4141.6836,4131.9497,253.849609375,-94.0380859375,-84.30419921875
2023-10-17,4047.6455078125,3801.2522,4062.36,4087.0454,246.393310546875,-14.714599609375,-39.39990234375
2023-10-18,3929.752685546875,3800.0513,4059.7761,4080.589,129.701416015625,-130.0234375,-150.83642578125
2023-10-19,3969.05029296875,3794.9587,4062.6357,4037.7437,174.091552734375,-93.58544921875,-68.693359375
2023-10-20,3929.752685546875,3780.1448,4000.4346,4027.958,149.60791015625,-70.681884765625,-98.205322265625
2023-10-23,4008.34814453125,3765.011,4005.4194,4011.457,243.337158203125,2.9287109375,-3.10888671875
2023-10-24,4067.2939453125,3751.8674,3999.7092,4052.688,315.426513671875,67.584716796875,14.60595703125
2023-10-25,3866.876708984375,3743.903,4074.0042,4062.4607,122.9736328125,-207.12744140625,-195.583984375
2023-10-26,3929.752685546875,3744.318,4051.7397,4028.9634,185.4345703125,-121.987060546875,-99.210693359375
2023-10-27,3929.752685546875,3735.9492,4011.5718,4037.966,193.803466796875,-81.819091796875,-108.21337890625
2023-10-30,3898.314697265625,3731.2166,4008.4392,4027.506,167.09814453125,-110.12451171875,-129.19140625
2023-10-31,3796.140869140625,3728.7744,3996.0854,4029.5054,67.366455078125,-199.944580078125,-233.364501953125
2023-11-01,3929.752685546875,3726.222,3919.2534,3950.9458,203.53076171875,10.499267578125,-21.193115234375
2023-11-02,4008.34814453125,3715.3806,4001.968,3993.4934,292.967529296875,6.380126953125,14.854736328125
2023-11-03,4086.943115234375,3709.049,4042.653,4044.2905,377.89404296875,44.2900390625,42.652587890625
2023-11-06,4126.24072265625,3709.804,4036.7922,4019.93,416.436767578125,89.448486328125,106.310791015625
2023-11-07,4106.591796875,3718.5889,4116.421,4077.6196,388.0029296875,-9.8291015625,28.97216796875
2023-11-08,4086.943115234375,3732.8662,4120.284,4097.3857,354.076904296875,-33.341064453125,-10.442626953125
2023-11-09,3988.699462890625,3748.34,4109.5103,4098.0386,240.359375,-120.810791015625,-109.339111328125
2023-11-10,3949.4013671875,3762.1545,4057.7273,4060.4766,187.246826171875,-108.325927734375,-111.0751953125
2023-11-13,3988.699462890625,3766.6614,4055.1614,4056.6704,222.0380859375,-66.4619140625,-67.970947265625
2023-11-14,4126.24072265625,3765.6707,4061.6108,4053.2146,360.570068359375,64.6298828125,73.026123046875
2023-11-15,4126.24072265625,3764.1367,4151.849,4120.7046,362.10400390625,-25.6083984375,5.5361328125
2023-11-16,4106.591796875,3767.3064,4149.0635,4132.9062,339.285400390625,-42.4716796875,-26.314453125
2023-11-17,4126.24072265625,3775.234,4145.745,4115.838,351.0068359375,-19.50439453125,10.40283203125
2023-11-20,4086.943115234375,3783.6396,4140.048,4108.299,303.303466796875,-53.104736328125,-21.355712890625
2023-11-21,4145.8896484375,3792.0132,4136.616,4137.1895,353.87646484375,9.2734375,8.7001953125
2023-11-22,4204.83544921875,3798.2468,4138.511,4144.2715,406.588623046875,66.32421875,60.56396484375
2023-11-23,4244.1328125,3803.5488,4201.9634,4199.5117,440.583984375,42.16943359375,44.62109375
2023-11-24,4204.83544921875,3813.192,4240.966,4248.4927,391.6435546875,-36.13037109375,-43.6572265625
2023-11-27,4204.83544921875,3828.4133,4200.344,4236.821,376.422119140625,4.4912109375,-31.9853515625
2023-11-28,4165.53857421875,3842.2446,4231.1196,4236.8115,323.2939453125,-65.5810546875,-71.27294921875
2023-11-29,4145.8896484375,3852.5786,4176.57,4190.6226,293.31103515625,-30.68017578125,-44.73291015625
2023-11-30,4204.83544921875,3860.3252,4169.572,4187.7275,344.51025390625,35.263671875,17.10791015625
2023-12-01,4322.72802734375,3864.1648,4165.68,4180.674,458.563232421875,157.0478515625,142.05419921875
2023-12-04,4283.4306640625,3869.0652,4357.326,4343.3506,414.365478515625,-73.8955078125,-59.919921875
2023-12-05,4263.7822265625,3878.2075,4319.0225,4324.585,385.57470703125,-55.240234375,-60.802734375
2023-12-06,4303.07958984375,3888.1672,4311.2036,4315.8276,414.912353515625,-8.1240234375,-12.748046875
2023-12-07,4224.484375,3897.1677,4307.5947,4304.2,327.316650390625,-83.1103515625,-79.7158203125
2023-12-08,4165.53857421875,3905.8206,4268.6567,4269.7256,259.718017578125,-103.1181640625,-104.18701171875
2023-12-11,4185.1865234375,3909.79,4197.318,4203.695,275.396484375,-12.13134765625,-18.50830078125
2023-12-12,4165.53857421875,3908.506,4236.9136,4234.0376,257.032470703125,-71.375,-68.4990234375
2023-12-13,4362.025390625,3907.387,4162.4673,4176.435,454.638427734375,199.55810546875,185.59033203125
2023-12-14,4362.025390625,3904.4368,4353.915,4340.0576,457.588623046875,8.1103515625,21.9677734375
2023-12-15,4322.72802734375,3907.452,4394.573,4391.958,415.276123046875,-71.84521484375,-69.22998046875
2023-12-18,4362.025390625,3916.2883,4377.8906,4390.7363,445.737060546875,-15.865234375,-28.7109375
2023-12-19,4362.025390625,3927.0115,4381.774,4379.7075,435.013916015625,-19.74853515625,-17.68212890625
2023-12-20,4381.67431640625,3935.4077,4396.784,4405.1753,446.2666015625,-15.10986328125,-23.5009765625
2023-12-21,4460.26953125,3945.4202,4390.548,4396.3633,514.849365234375,69.7216796875,63.90625
2023-12-22,4420.9716796875,3954.437,4393.3936,4409.1465,466.53466796875,27.578125,11.8251953125
2023-12-27,4499.56689453125,3965.545,4418.742,4410.796,534.02197265625,80.82470703125,88.77099609375
2023-12-28,4499.56689453125,3975.129,4419.4067,4414.5723,524.43798828125,80.16015625,84.99462890625
2023-12-29,4526.68701171875,3986.224,4418.214,4414.2534,540.462890625,108.47314453125,112.43359375
2024-01-02,4466.86328125,3997.5881,4416.6973,4415.7964,469.275146484375,50.166015625,51.06689453125
2024-01-03,4546.62841796875,4009.3137,4409.872,4418.7236,537.314697265625,136.75634765625,127.90478515625
2024-01-04,4586.51123046875,4016.367,4406.137,4408.0425,570.144287109375,180.3740234375,178.46875
2024-01-05,4486.8046875,4022.4802,4415.6294,4410.0283,464.324462890625,71.17529296875,76.7763671875
2024-01-08,4546.62841796875,4029.6204,4417.1875,4423.8394,517.008056640625,129.44091796875,122.7890625
2024-01-09,4546.62841796875,4032.0078,4419.334,4410.1997,514.62060546875,127.29443359375,136.4287109375
2024-01-10,4586.51123046875,4035.373,4414.3677,4407.8857,551.13818359375,172.1435546875,178.62548828125
2024-01-11,4666.2763671875,4039.1116,4433.784,4434.3813,627.164794921875,232.4921875,231.89501953125
2024-01-12,4646.33544921875,4045.5073,4422.87,4417.8403,600.828125,223.46533203125,228.4951171875
2024-01-15,4646.33544921875,4055.657,4420.5703,4422.3057,590.678466796875,225.76513671875,224.02978515625
2024-01-16,4606.45263671875,4065.8162,4424.467,4424.873,540.636474609375,181.98583984375,181.57958984375
2024-01-17,4586.51123046875,4075.1814,4413.124,4412.902,511.329833984375,173.38720703125,173.609375
2024-01-18,4626.39453125,4081.6746,4408.0776,4412.523,544.719970703125,218.31689453125,213.87158203125
2024-01-19,4606.45263671875,4085.3406,4412.79,4420.3843,521.112060546875,193.66259765625,186.068359375
2024-01-22,4546.62841796875,4088.243,4409.6006,4412.003,458.385498046875,137.02783203125,134.62548828125
2024-01-23,4506.74658203125,4089.7798,4424.9404,4418.5703,416.966796875,81.80615234375,88.17626953125
2024-01-24,4407.0390625,4086.8228,4415.681,4418.9727,320.21630859375,-8.64208984375,-11.93359375
2024-01-25,4327.27392578125,4080.4822,4396.968,4394.141,246.791748046875,-69.69384765625,-66.8671875
2024-01-26,4446.921875,4068.5278,4356.6006,4349.4824,378.39404296875,90.3212890625,97.439453125
2024-01-29,4486.8046875,4050.735,4373.1064,4378.1016,436.069580078125,113.6982421875,108.703125
2024-01-30,4546.62841796875,4036.2866,4396.929,4397.948,510.341796875,149.69921875,148.68017578125
2024-01-31,4586.51123046875,4026.5366,4422.313,4393.8066,559.974609375,164.1982421875,192.70458984375
2024-02-01,4666.2763671875,4025.7908,4422.7734,4410.3228,640.485595703125,243.5029296875,255.95361328125
2024-02-02,4606.45263671875,4032.188,4435.843,4417.989,574.2646484375,170.60986328125,188.4638671875
2024-02-05,4646.33544921875,4042.217,4439.7314,4420.398,604.118408203125,206.60400390625,225.9375
2024-02-06,4666.2763671875,4050.5889,4432.3853,4417.3306,615.6875,233.89111328125,248.94580078125
2024-02-07,4805.8662109375,4059.925,4428.3877,4421.4624,745.941162109375,377.478515625,384.40380859375
2024-02-12,4785.9248046875,4068.2593,4416.8203,4400.675,717.66552734375,369.1044921875,385.25
