Date,Actual_Close,Pred_LSTM,Pred_XGBoost,Pred_Hybrid,Error_LSTM,Error_XGBoost,Error_Hybrid
2023-12-08,4165.5380859375,3891.6885,4263.267,4278.2905,273.849609375,-97.72900390625,-112.75244140625
2023-12-11,4185.1865234375,3894.2898,4196.2524,4203.472,290.896728515625,-11.06591796875,-18.28564453125
2023-12-12,4165.5380859375,3892.1982,4224.4893,4244.9365,273.33984375,-58.951171875,-79.3984375
2023-12-13,4362.025390625,3891.3037,4158.577,4171.8896,470.7216796875,203.4482421875,190.1357421875
2023-12-14,4362.025390625,3887.3174,4336.878,4343.982,474.7080078125,25.1474609375,18.04345703125
2023-12-15,4322.728515625,3890.7734,4385.92,4405.9463,431.955078125,-63.19140625,-83.2177734375
2023-12-18,4362.025390625,3901.8184,4377.8086,4397.235,460.20703125,-15.783203125,-35.20947265625
2023-12-19,4362.025390625,3910.3599,4390.6807,4397.2886,451.66552734375,-28.6552734375,-35.26318359375
2023-12-20,4381.67431640625,3915.619,4411.1704,4413.395,466.055419921875,-29.49609375,-31.720703125
2023-12-21,4460.27001953125,3924.7312,4397.0327,4407.785,535.538818359375,63.2373046875,52.48486328125
2023-12-22,4420.97216796875,3933.0193,4411.389,4416.31,487.952880859375,9.5830078125,4.662109375
2023-12-27,4499.56689453125,3942.8738,4418.308,4426.842,556.693115234375,81.2587890625,72.72509765625
2023-12-28,4499.56689453125,3950.913,4418.533,4422.297,548.65380859375,81.03369140625,77.27001953125
2023-12-29,4526.68798828125,3960.2341,4415.098,4422.696,566.453857421875,111.58984375,103.9921875
2024-01-02,4466.86328125,3969.75,4419.4375,4424.9404,497.11328125,47.42578125,41.9228515625
2024-01-03,4546.62890625,3979.8047,4421.4805,4416.7773,566.82421875,125.1484375,129.8515625
2024-01-04,4586.51123046875,3985.3782,4417.216,4416.061,601.133056640625,169.29541015625,170.4501953125
2024-01-05,4486.8046875,3988.8333,4427.2676,4417.8867,497.971435546875,59.537109375,68.91796875
2024-01-08,4546.62890625,3996.6765,4437.4785,4427.301,549.952392578125,109.150390625,119.328125
2024-01-09,4546.62890625,3999.0994,4424.7007,4428.227,547.529541015625,121.92822265625,118.40185546875
2024-01-10,4586.51123046875,4002.9597,4411.325,4418.23,583.551513671875,175.18603515625,168.28125
2024-01-11,4666.27685546875,4006.9333,4427.179,4430.6245,659.343505859375,239.09765625,235.65234375
2024-01-12,4646.33544921875,4014.0935,4423.673,4421.6016,632.241943359375,222.66259765625,224.73388671875
2024-01-15,4646.33544921875,4024.4097,4424.5176,4424.313,621.92578125,221.81787109375,222.0224609375
2024-01-16,4606.45263671875,4032.8489,4419.315,4433.5747,573.603759765625,187.1376953125,172.8779296875
2024-01-17,4586.51123046875,4040.5234,4421.8115,4429.424,545.98779296875,164.69970703125,157.08740234375
2024-01-18,4626.39404296875,4045.3843,4415.7744,4423.193,581.009765625,210.61962890625,203.201171875
2024-01-19,4606.45263671875,4047.8,4418.708,4425.155,558.652587890625,187.74462890625,181.2978515625
2024-01-22,4546.62890625,4050.4065,4417.99,4418.1616,496.222412109375,128.638671875,128.46728515625
2024-01-23,4506.7451171875,4051.7715,4427.472,4417.6426,454.9736328125,79.27294921875,89.1025390625
2024-01-24,4407.0390625,4048.9604,4425.983,4411.3633,358.07861328125,-18.94384765625,-4.32421875
2024-01-25,4327.27392578125,4043.13,4401.223,4395.702,284.14404296875,-73.94921875,-68.42822265625
2024-01-26,4446.921875,4033.3394,4353.124,4353.1606,413.58251953125,93.7978515625,93.76123046875
2024-01-29,4486.8046875,4019.2468,4393.048,4363.4727,467.557861328125,93.7568359375,123.33203125
2024-01-30,4546.62890625,4008.2095,4404.384,4394.7676,538.41943359375,142.2451171875,151.861328125
2024-01-31,4586.51123046875,4003.1135,4442.8027,4408.666,583.397705078125,143.70849609375,177.84521484375
2024-02-01,4666.27685546875,4006.8647,4444.26,4408.6978,659.412109375,222.01708984375,257.5791015625
2024-02-02,4606.45263671875,4013.253,4451.0405,4424.7173,593.19970703125,155.412109375,181.7353515625
2024-02-05,4646.33544921875,4020.751,4453.026,4424.3613,625.58447265625,193.3095703125,221.97412109375
2024-02-06,4666.27685546875,4027.5024,4448.165,4424.508,638.7744140625,218.11181640625,241.76904296875
2024-02-07,4805.8662109375,4034.9763,4450.392,4424.095,770.889892578125,355.47412109375,381.77099609375
2024-02-12,4785.9248046875,4041.9668,4438.2236,4403.1743,743.9580078125,347.701171875,382.75048828125
2024-02-13,4885.6318359375,4048.8157,4411.0205,4402.393,836.816162109375,474.611328125,483.23876953125
2024-02-15,4905.57275390625,4059.3914,4388.101,4349.183,846.181396484375,517.4716796875,556.3896484375
2024-02-16,4865.6904296875,4071.7642,4394.165,4364.2783,793.92626953125,471.525390625,501.412109375
2024-02-19,5025.22119140625,4084.876,4395.7207,4365.2695,940.34521484375,629.50048828125,659.95166015625
2024-02-20,5025.22119140625,4093.6775,4394.1113,4357.559,931.543701171875,631.10986328125,667.662109375
2024-02-21,4985.33837890625,4104.387,4388.794,4356.082,880.951171875,596.54443359375,629.25634765625
2024-02-22,4885.6318359375,4116.3623,4392.5737,4357.161,769.26953125,493.05810546875,528.470703125
2024-02-23,4925.5146484375,4126.426,4403.0454,4368.606,799.0888671875,522.46923828125,556.90869140625
2024-02-26,4885.6318359375,4128.4277,4401.3066,4361.912,757.2041015625,484.3251953125,523.7197265625
2024-02-27,4965.3974609375,4132.1787,4407.3657,4362.8506,833.21875,558.03173828125,602.546875
2024-02-28,4885.6318359375,4137.1943,4390.571,4357.0776,748.4375,495.06103515625,528.55419921875
2024-02-29,4885.6318359375,4141.805,4406.439,4369.7373,743.82666015625,479.19287109375,515.89453125
2024-03-01,4825.8076171875,4145.329,4376.4126,4358.064,680.478515625,449.39501953125,467.74365234375
2024-03-04,4885.6318359375,4148.0728,4381.7974,4352.533,737.55908203125,503.83447265625,533.0986328125
2024-03-05,4945.4560546875,4148.754,4387.464,4366.7505,796.7021484375,557.9921875,578.70556640625
2024-03-06,4965.3974609375,4150.0566,4379.0767,4356.832,815.3408203125,586.32080078125,608.5654296875
2024-03-07,5065.10400390625,4152.807,4389.6763,4376.8457,912.296875,675.427734375,688.25830078125
2024-03-08,5104.98681640625,4157.984,4400.7476,4378.5225,947.0029296875,704.2392578125,726.46435546875
2024-03-13,5092.5654296875,4163.609,4399.2383,4382.678,928.95654296875,693.3271484375,709.88720703125
2024-03-14,4947.6552734375,4171.8174,4393.355,4359.967,775.837890625,554.30029296875,587.6884765625
2024-03-15,4968.3564453125,4176.966,4397.047,4354.804,791.390625,571.3095703125,613.55224609375
2024-03-18,4968.3564453125,4175.8604,4374.049,4357.401,792.49609375,594.3076171875,610.95556640625
2024-03-19,5051.16259765625,4177.0234,4385.886,4364.302,874.13916015625,665.2763671875,686.86083984375
2024-03-20,5051.16259765625,4178.4077,4383.553,4368.759,872.7548828125,667.609375,682.40380859375
2024-03-21,5071.8642578125,4180.4873,4371.6543,4367.9287,891.376953125,700.2099609375,703.935546875
2024-03-22,5175.37158203125,4184.7666,4371.207,4357.9507,990.60498046875,804.16455078125,817.4208984375
2024-03-25,5216.7744140625,4186.5693,4377.3267,4363.7324,1030.205078125,839.44775390625,853.0419921875
2024-03-26,5175.37158203125,4191.5767,4374.7046,4362.7827,983.794921875,800.6669921875,812.5888671875
2024-03-27,5009.759765625,4198.2964,4359.382,4352.206,811.46337890625,650.3779296875,657.5537109375
2024-03-28,4906.251953125,4203.303,4370.2617,4329.8804,702.94873046875,535.990234375,576.37158203125
2024-04-01,4699.23779296875,4198.1187,4339.0103,4338.056,501.119140625,360.2275390625,361.181640625
2024-04-02,4657.83447265625,4190.0356,4318.6226,4295.51,467.798828125,339.2119140625,362.32470703125
2024-04-03,4719.93896484375,4175.2383,4334.2905,4300.2344,544.70068359375,385.6484375,419.70458984375
2024-04-04,4678.53515625,4161.1377,4354.328,4309.101,517.3974609375,324.20703125,369.43408203125
2024-04-05,4430.11767578125,4153.601,4351.788,4310.878,276.5166015625,78.32958984375,119.23974609375
2024-04-16,4388.71533203125,4143.7983,4338.134,4297.5186,244.9169921875,50.58154296875,91.19677734375
2024-04-17,4533.62548828125,4120.9043,4347.6304,4303.9985,412.72119140625,185.9951171875,229.626953125
2024-04-18,4368.01318359375,4102.6704,4334.825,4296.605,265.3427734375,33.18798828125,71.408203125
2024-04-19,4388.71533203125,4086.0774,4311.1763,4275.7817,302.637939453125,77.5390625,112.93359375
2024-04-22,4388.71533203125,4069.6006,4292.817,4258.411,319.11474609375,95.8984375,130.30419921875
2024-04-23,4326.6103515625,4048.8286,4325.4995,4279.6636,277.78173828125,1.11083984375,46.94677734375
2024-04-24,4264.50634765625,4033.1018,4293.8223,4265.6294,231.404541015625,-29.31591796875,-1.123046875
2024-04-25,3999.52734375,4013.1655,4203.8154,4212.2563,-13.63818359375,-204.2880859375,-212.72900390625
2024-04-26,3949.843505859375,3992.4856,4035.5532,4059.9678,-42.64208984375,-85.709716796875,-110.124267578125
2024-04-29,4090.61376953125,3960.2097,4042.6233,4030.7495,130.404052734375,47.990478515625,59.8642578125
2024-04-30,3941.56298828125,3922.7244,4049.0996,4038.8848,18.838623046875,-107.53662109375,-97.32177734375
2024-05-02,3933.2822265625,3896.077,4005.301,4001.523,37.205322265625,-72.018798828125,-68.24072265625
2024-05-03,3966.40478515625,3867.2424,4007.7292,4004.9094,99.162353515625,-41.324462890625,-38.504638671875
2024-05-06,3867.037353515625,3840.967,4016.857,4012.3025,26.0703125,-149.819580078125,-145.26513671875
2024-05-07,3875.318359375,3816.5515,4000.0508,4031.742,58.766845703125,-124.732421875,-156.423583984375
2024-05-08,3875.318359375,3790.3472,4010.5469,4004.2874,84.97119140625,-135.228515625,-128.968994140625
2024-05-13,3916.720947265625,3759.2222,4004.0588,4021.3713,157.498779296875,-87.337890625,-104.650390625
2024-05-14,3991.24658203125,3738.0637,3989.0781,4016.55,253.182861328125,2.16845703125,-25.303466796875
2024-05-15,4007.808349609375,3721.6575,3976.6816,4006.319,286.15087890625,31.126708984375,1.4892578125
2024-05-16,4074.052490234375,3713.7305,3957.3975,4000.6152,360.322021484375,116.655029296875,73.437255859375
2024-05-17,3991.24658203125,3712.7324,3985.946,4011.8984,278.51416015625,5.300537109375,-20.65185546875
2024-05-20,3875.318359375,3715.5044,3989.3892,4026.587,159.81396484375,-114.07080078125,-151.2685546875
2024-05-21,3908.4404296875,3715.8364,3984.5935,4023.7202,192.60400390625,-76.153076171875,-115.27978515625
2024-05-22,3767.670654296875,3708.8804,3999.6946,4020.0195,58.790283203125,-232.02392578125,-252.348876953125
2024-05-27,3751.109130859375,3701.8306,3909.4558,3962.2488,49.278564453125,-158.3466796875,-211.1396484375
2024-05-28,3651.7421875,3687.3542,3926.8704,3908.477,-35.612060546875,-275.128173828125,-256.73486328125
2024-05-29,3626.900390625,3671.9001,3809.7073,3849.803,-44.999755859375,-182.806884765625,-222.902587890625
2024-05-30,3593.778076171875,3647.7114,3806.583,3824.8992,-53.933349609375,-212.804931640625,-231.12109375
2024-05-31,3751.109130859375,3616.5386,3697.927,3732.3894,134.570556640625,53.18212890625,18.7197265625
2024-06-03,3684.864501953125,3587.9229,3732.8804,3799.0771,96.941650390625,-48.015869140625,-114.212646484375
2024-06-04,3643.46142578125,3573.8855,3762.1902,3810.4956,69.575927734375,-118.728759765625,-167.0341796875
2024-06-05,3726.267333984375,3567.5056,3755.3125,3842.4397,158.76171875,-29.045166015625,-116.17236328125
2024-06-06,3602.058837890625,3561.5251,3703.7659,3782.0981,40.53369140625,-101.70703125,-180.039306640625
2024-06-07,3643.46142578125,3558.1628,3652.1472,3687.5315,85.298583984375,-8.685791015625,-44.070068359375
2024-06-10,3593.778076171875,3551.3665,3689.728,3758.5527,42.41162109375,-95.949951171875,-164.774658203125
2024-06-11,3602.058837890625,3546.9783,3720.5183,3733.5198,55.08056640625,-118.45947265625,-131.4609375
2024-06-12,3568.936279296875,3542.2717,3630.063,3711.0461,26.66455078125,-61.126708984375,-142.10986328125
2024-06-13,3461.28857421875,3537.437,3660.3254,3700.681,-76.1484375,-199.036865234375,-239.392333984375
2024-06-14,3395.043701171875,3529.2083,3575.73,3621.8105,-134.16455078125,-180.686279296875,-226.766845703125
2024-06-19,3535.81396484375,3509.168,3490.729,3509.1306,26.64599609375,45.0849609375,26.683349609375
2024-06-20,3676.583984375,3480.06,3576.5166,3608.5444,196.52392578125,100.0673828125,68.03955078125
2024-06-21,3643.46142578125,3460.7805,3692.5737,3710.9194,182.680908203125,-49.1123046875,-67.4580078125
2024-06-24,3626.900390625,3454.6152,3696.4902,3721.5552,172.28515625,-69.58984375,-94.65478515625
2024-06-25,3618.619873046875,3468.7097,3708.6797,3716.682,149.91015625,-90.059814453125,-98.06201171875
2024-06-26,3693.144775390625,3475.7837,3684.5176,3688.3447,217.361083984375,8.627197265625,4.800048828125
2024-06-27,3809.0732421875,3490.131,3695.52,3712.7246,318.942138671875,113.55322265625,96.3486328125
2024-06-28,3833.915283203125,3504.131,3745.598,3760.3838,329.7841796875,88.3173828125,73.531494140625
2024-07-01,3784.231201171875,3530.0593,3824.4048,3840.4453,254.171875,-40.173583984375,-56.214111328125
2024-07-02,3809.0732421875,3558.5295,3765.1057,3820.2507,250.543701171875,43.967529296875,-11.177490234375
2024-07-03,3966.40478515625,3582.9734,3767.673,3778.221,383.431396484375,198.731689453125,188.183837890625
2024-07-04,3974.685791015625,3601.6882,3872.23,3867.1714,372.99755859375,102.455810546875,107.514404296875
2024-07-05,3933.2822265625,3618.5107,3893.1401,3916.6567,314.771484375,40.14208984375,16.62548828125
2024-07-08,4032.6494140625,3647.0435,3935.8804,3966.3018,385.60595703125,96.76904296875,66.34765625
2024-07-09,4016.088134765625,3666.8015,3995.8904,3998.0059,349.28662109375,20.19775390625,18.082275390625
2024-07-10,4007.808349609375,3681.5166,4060.3171,4044.2058,326.291748046875,-52.5087890625,-36.3974609375
2024-07-11,4057.4912109375,3701.8584,4017.9963,4020.2732,355.6328125,39.494873046875,37.218017578125
2024-07-12,3991.24658203125,3720.2002,4037.8828,4032.1384,271.04638671875,-46.63623046875,-40.891845703125
2024-07-15,3916.720947265625,3737.387,4027.1758,4023.053,179.333984375,-110.454833984375,-106.33203125
2024-07-16,3941.56298828125,3748.867,4031.8528,4038.2341,192.696044921875,-90.289794921875,-96.671142578125
2024-07-17,4049.210205078125,3753.6724,4029.0781,4031.8726,295.537841796875,20.132080078125,17.337646484375
2024-07-18,4057.4912109375,3757.216,4041.44,4064.2388,300.275146484375,16.05126953125,-6.74755859375
2024-07-19,4065.77197265625,3762.5952,4078.3428,4055.962,303.1767578125,-12.57080078125,9.81005859375
2024-07-22,3966.40478515625,3776.547,4071.0447,4067.9888,189.857666015625,-104.639892578125,-101.583984375
2024-07-23,3958.1240234375,3790.039,4015.9592,4049.8516,168.0849609375,-57.835205078125,-91.7275390625
2024-07-24,3891.8798828125,3794.0771,4035.8042,4067.0537,97.802734375,-143.92431640625,-175.173828125
2024-07-25,3941.56298828125,3796.99,4018.0093,4059.9841,144.572998046875,-76.4462890625,-118.421142578125
2024-07-26,3958.1240234375,3791.2942,4016.72,4083.4995,166.829833984375,-58.595947265625,-125.37548828125
2024-07-29,3867.037353515625,3789.8748,4013.6257,4065.3914,77.16259765625,-146.58837890625,-198.35400390625
2024-07-30,3867.037353515625,3790.961,4040.08,4052.974,76.076416015625,-173.042724609375,-185.936767578125
2024-07-31,3933.2822265625,3783.2793,4014.1829,4030.022,150.0029296875,-80.900634765625,-96.73974609375
2024-08-01,3900.159912109375,3774.4204,4032.704,4048.639,125.739501953125,-132.544189453125,-148.47900390625
2024-08-02,3751.109130859375,3769.3,4025.6475,4060.7905,-18.19091796875,-274.538330078125,-309.681396484375
2024-08-05,3809.0732421875,3765.0886,3828.1587,3904.4087,43.984619140625,-19.08544921875,-95.33544921875
2024-08-06,3825.634765625,3746.3372,3859.3735,3915.295,79.297607421875,-33.73876953125,-89.66015625
2024-08-07,3858.75732421875,3729.7354,3989.661,4017.6655,129.02197265625,-130.903564453125,-158.908203125
2024-08-08,3867.037353515625,3722.6252,3951.2712,4019.309,144.412109375,-84.23388671875,-152.271728515625
2024-08-09,3875.318359375,3715.7573,3874.9343,3992.9128,159.56103515625,0.384033203125,-117.594482421875
2024-08-12,3908.4404296875,3715.8613,3932.9573,3996.1436,192.5791015625,-24.516845703125,-87.703125
2024-08-13,3991.24658203125,3715.837,3949.6692,4028.6536,275.40966796875,41.577392578125,-37.406982421875
2024-08-14,3999.52734375,3718.523,3983.9382,4047.339,281.00439453125,15.589111328125,-47.811767578125
2024-08-15,3999.52734375,3725.4214,4023.8726,4050.833,274.10595703125,-24.34521484375,-51.3056640625
2024-08-16,3991.24658203125,3736.586,4015.82,4059.2039,254.66064453125,-24.573486328125,-67.957275390625
2024-08-19,4098.89404296875,3749.1965,4011.731,4056.8171,349.697509765625,87.1630859375,42.076904296875
2024-08-20,4223.10302734375,3754.9893,4076.9504,4095.2603,468.11376953125,146.152587890625,127.8427734375
2024-08-21,4181.70068359375,3763.5906,4104.117,4118.5654,418.110107421875,77.58349609375,63.13525390625
2024-08-22,4264.50634765625,3779.3552,4156.9536,4184.078,485.151123046875,107.552734375,80.42822265625
2024-08-23,4388.71533203125,3795.7727,4229.836,4198.4893,592.942626953125,158.87939453125,190.22607421875
2024-08-26,4285.2080078125,3817.6375,4304.6567,4291.3896,467.570556640625,-19.44873046875,-6.181640625
2024-08-27,4264.50634765625,3838.093,4291.936,4245.665,426.413330078125,-27.4296875,18.84130859375
2024-08-28,4243.80419921875,3853.3013,4254.0977,4262.6367,390.5029296875,-10.29345703125,-18.83251953125
2024-08-29,4264.50634765625,3862.9463,4240.341,4248.7017,401.56005859375,24.16552734375,15.8046875
2024-08-30,4285.2080078125,3874.1199,4282.812,4250.971,411.088134765625,2.39599609375,34.23681640625
2024-09-02,4285.2080078125,3884.8906,4289.2505,4272.8228,400.3173828125,-4.04248046875,12.38525390625
2024-09-03,4223.10302734375,3896.852,4309.592,4297.343,326.2509765625,-86.48876953125,-74.23974609375
2024-09-04,4264.50634765625,3907.3865,4247.748,4259.8555,357.119873046875,16.75830078125,4.65087890625
2024-09-05,4326.6103515625,3912.0684,4236.1987,4254.8965,414.5419921875,90.41162109375,71.7138671875
2024-09-06,4285.2080078125,3916.0962,4337.5557,4341.8423,369.11181640625,-52.34765625,-56.63427734375
2024-09-09,4347.31201171875,3923.3892,4299.5547,4298.4834,423.9228515625,47.75732421875,48.82861328125
2024-09-10,4285.2080078125,3928.8237,4307.0044,4312.8745,356.38427734375,-21.79638671875,-27.66650390625
2024-09-11,4285.2080078125,3934.0327,4305.789,4301.5303,351.17529296875,-20.5810546875,-16.322265625
2024-09-12,4388.71533203125,3936.978,4327.601,4331.3027,451.7373046875,61.1142578125,57.41259765625
2024-09-13,4388.71533203125,3940.4563,4371.896,4377.6875,448.259033203125,16.8193359375,11.02783203125
2024-09-17,4430.11767578125,3944.714,4395.5103,4409.3003,485.403564453125,34.607421875,20.8173828125
2024-09-18,4471.5205078125,3954.1992,4421.5503,4420.2876,517.3212890625,49.97021484375,51.23291015625
2024-09-19,4450.81982421875,3965.2095,4421.061,4415.184,485.6103515625,29.7587890625,35.6357421875
2024-09-20,4554.3271484375,3974.9697,4431.9204,4422.2085,579.357421875,122.40673828125,132.11865234375
2024-09-23,4575.0283203125,3983.5044,4427.998,4428.234,591.52392578125,147.0302734375,146.79443359375
2024-09-24,4409.41650390625,3990.1235,4424.6387,4432.1846,419.29296875,-15.22216796875,-22.76806640625
2024-09-25,4181.70068359375,4003.5938,4411.2183,4384.5107,178.10693359375,-229.517578125,-202.81005859375
2024-09-26,4223.10302734375,3996.1394,4229.5176,4245.91,226.963623046875,-6.41455078125,-22.80712890625
2024-09-27,4098.89404296875,3979.0117,4205.65,4215.486,119.88232421875,-106.755859375,-116.591796875
2024-09-30,4202.40185546875,3968.682,4129.205,4116.3726,233.719970703125,73.19677734375,86.029296875
2024-10-01,4090.61376953125,3954.9456,4136.117,4129.5825,135.668212890625,-45.50341796875,-38.96875
2024-10-02,4074.052490234375,3945.7476,4085.7415,4090.222,128.304931640625,-11.68896484375,-16.16943359375
2024-10-03,4024.369140625,3931.3127,4099.676,4103.7495,93.056396484375,-75.306640625,-79.38037109375
2024-10-04,3991.24658203125,3915.4636,4104.2236,4098.4336,75.782958984375,-112.97705078125,-107.18701171875
2024-10-07,4140.29736328125,3900.548,4084.2822,4088.7112,239.749267578125,56.01513671875,51.586181640625
2024-10-08,4082.332763671875,3882.9421,4099.5654,4084.5503,199.390625,-17.232666015625,-2.217529296875
2024-10-09,4024.369140625,3864.6382,4127.259,4119.716,159.73095703125,-102.8896484375,-95.3466796875
2024-10-10,4057.4912109375,3861.0205,4083.0396,4088.672,196.470703125,-25.54833984375,-31.180908203125
2024-10-11,4057.4912109375,3854.33,4086.0923,4079.1396,203.1611328125,-28.60107421875,-21.6484375
2024-10-14,4074.052490234375,3851.1409,4083.1401,4084.6965,222.91162109375,-9.087646484375,-10.64404296875
2024-10-15,4098.89404296875,3846.0662,4128.241,4137.8613,252.827880859375,-29.34716796875,-38.96728515625
2024-10-16,4123.736328125,3843.3716,4136.339,4128.5713,280.36474609375,-12.6025390625,-4.8349609375
2024-10-17,4115.45556640625,3841.5188,4122.8687,4144.6714,273.936767578125,-7.4130859375,-29.2158203125
2024-10-18,4132.0166015625,3838.422,4136.301,4145.894,293.594482421875,-4.2841796875,-13.87744140625
2024-10-21,4057.4912109375,3837.5269,4151.211,4135.553,219.96435546875,-93.7197265625,-78.06201171875
2024-10-22,4024.369140625,3837.0352,4087.72,4112.918,187.333984375,-63.350830078125,-88.548828125
2024-10-23,3991.24658203125,3831.247,4101.249,4133.5635,159.99951171875,-110.00244140625,-142.31689453125
2024-10-24,3949.843505859375,3819.5955,4059.418,4109.02,130.248046875,-109.574462890625,-159.176513671875
2024-10-25,3941.56298828125,3807.0378,4055.29,4074.615,134.525146484375,-113.72705078125,-133.052001953125
2024-10-28,3891.8798828125,3792.892,4056.0073,4070.6519,98.98779296875,-164.12744140625,-178.77197265625
2024-10-29,3900.159912109375,3777.161,4055.2817,4061.626,122.9990234375,-155.121826171875,-161.466064453125
2024-10-30,3974.685791015625,3759.9685,4051.8,4068.852,214.71728515625,-77.1142578125,-94.166259765625
2024-10-31,3891.8798828125,3739.853,4048.1062,4074.0002,152.02685546875,-156.226318359375,-182.120361328125
2024-11-01,3908.4404296875,3729.4995,4051.9902,4064.5684,178.94091796875,-143.5498046875,-156.1279296875
