Date,Actual_Close,Pred_LSTM,Pred_XGBoost,Pred_Hybrid,Error_LSTM,Error_XGBoost,Error_Hybrid
2023-10-04,4067.29443359375,3760.8523,4131.7573,4127.3896,306.442138671875,-64.462890625,-60.09521484375
2023-10-05,4067.29443359375,3758.9258,4134.273,4137.662,308.36865234375,-66.978515625,-70.36767578125
2023-10-06,4027.996337890625,3748.8618,4132.975,4132.5645,279.134521484375,-104.978759765625,-104.568115234375
2023-10-09,4067.29443359375,3738.983,4128.7715,4132.877,328.3115234375,-61.47705078125,-65.58251953125
2023-10-10,4126.24072265625,3724.6187,4135.6855,4139.0874,401.6220703125,-9.44482421875,-12.8466796875
2023-10-11,4165.53857421875,3714.8525,4129.769,4142.1484,450.68603515625,35.76953125,23.39013671875
2023-10-12,4145.88916015625,3717.2583,4147.307,4152.0713,428.630859375,-1.41796875,-6.18212890625
2023-10-13,4126.24072265625,3734.7256,4140.909,4140.694,391.51513671875,-14.66845703125,-14.453125
2023-10-16,4047.6455078125,3749.2585,4143.696,4141.0854,298.386962890625,-96.05029296875,-93.43994140625
2023-10-17,4047.6455078125,3760.3015,4135.4297,4141.612,287.343994140625,-87.7841796875,-93.96630859375
2023-10-18,3929.75244140625,3753.798,4137.082,4140.6074,175.954345703125,-207.32958984375,-210.85498046875
2023-10-19,3969.05029296875,3741.0903,4106.356,4105.6836,227.9599609375,-137.3056640625,-136.63330078125
2023-10-20,3929.75244140625,3712.6355,4091.5513,4090.9485,217.116943359375,-161.798828125,-161.196044921875
2023-10-23,4008.34765625,3688.6506,4082.2878,4083.8328,319.697021484375,-73.940185546875,-75.485107421875
2023-10-24,4067.29443359375,3667.789,4117.9,4116.809,399.50537109375,-50.60546875,-49.5146484375
2023-10-25,3866.87646484375,3659.1755,4113.2515,4138.433,207.700927734375,-246.375,-271.556640625
2023-10-26,3929.75244140625,3668.6602,4085.1614,4096.808,261.09228515625,-155.408935546875,-167.0556640625
2023-10-27,3929.75244140625,3656.3953,4096.1675,4092.1367,273.357177734375,-166.4150390625,-162.38427734375
2023-10-30,3898.314453125,3651.4229,4089.498,4097.4253,246.8916015625,-191.18359375,-199.11083984375
2023-10-31,3796.141357421875,3650.3713,4101.922,4104.1,145.77001953125,-305.780517578125,-307.958740234375
2023-11-01,3929.75244140625,3648.2407,3993.536,3999.8503,281.51171875,-63.783447265625,-70.097900390625
2023-11-02,4008.34765625,3630.5862,4007.0513,4047.4011,377.761474609375,1.29638671875,-39.053466796875
2023-11-03,4086.942626953125,3629.1418,4046.2842,4067.0146,457.80078125,40.658447265625,19.927978515625
